"state","date","fips","cumulative_cases","cumulative_deaths","lag_cases","lag_deaths","cases_is_cumulative","dth_is_cumulative","lead_cases","lead_deaths","lead2_cases","lead2_deaths","cases","deaths"
"Montana",2020-03-30,"30",177,4,161,1,1,1,198,5,217,5,16,3
"Montana",2020-03-31,"30",198,5,177,4,1,1,217,5,241,5,21,1
"Montana",2020-04-01,"30",217,5,198,5,1,1,241,5,262,5,19,0
"Montana",2020-04-02,"30",241,5,217,5,1,1,262,5,281,6,24,0
"Montana",2020-04-03,"30",262,5,241,5,1,1,281,6,298,6,21,0
"Montana",2020-04-04,"30",281,6,262,5,1,1,298,6,319,6,19,1
"Montana",2020-04-05,"30",298,6,281,6,1,1,319,6,319,6,17,0
"Montana",2020-04-06,"30",319,6,298,6,1,1,319,6,332,6,21,0
"Montana",2020-04-07,"30",319,6,319,6,1,1,332,6,354,6,0,0
"Montana",2020-04-08,"30",332,6,319,6,1,1,354,6,365,6,13,0
"Montana",2020-04-09,"30",354,6,332,6,1,1,365,6,377,6,22,0
"Montana",2020-04-10,"30",365,6,354,6,1,1,377,6,387,6,11,0
"Montana",2020-04-11,"30",377,6,365,6,1,1,387,6,394,7,12,0
"Montana",2020-04-12,"30",387,6,377,6,1,1,394,7,399,7,10,0
"Montana",2020-04-13,"30",394,7,387,6,1,1,399,7,404,7,7,1
"Montana",2020-04-14,"30",399,7,394,7,1,1,404,7,415,7,5,0
"Montana",2020-04-15,"30",404,7,399,7,1,1,415,7,422,8,5,0
"Montana",2020-04-16,"30",415,7,404,7,1,1,422,8,426,10,11,0
"Montana",2020-04-17,"30",422,8,415,7,1,1,426,10,433,10,7,1
"Montana",2020-04-18,"30",426,10,422,8,1,1,433,10,433,12,4,2
"Montana",2020-04-19,"30",433,10,426,10,1,1,433,12,437,12,7,0
"Montana",2020-04-20,"30",433,12,433,10,1,1,437,12,439,14,0,2
"Montana",2020-04-21,"30",437,12,433,12,1,1,439,14,442,14,4,0
"Montana",2020-04-22,"30",439,14,437,12,1,1,442,14,444,14,2,2
"Montana",2020-04-23,"30",442,14,439,14,1,1,444,14,445,14,3,0
"Montana",2020-04-24,"30",444,14,442,14,1,1,445,14,448,14,2,0
"Montana",2020-04-25,"30",445,14,444,14,1,1,448,14,449,14,1,0
"Montana",2020-04-26,"30",448,14,445,14,1,1,449,14,451,15,3,0
"Montana",2020-04-27,"30",449,14,448,14,1,1,451,15,451,16,1,0
"Montana",2020-04-28,"30",451,15,449,14,1,1,451,16,452,16,2,1
"Montana",2020-04-29,"30",451,16,451,15,1,1,452,16,452,16,0,1
"Montana",2020-04-30,"30",452,16,451,16,1,1,452,16,454,16,1,0
"Montana",2020-05-01,"30",452,16,452,16,1,1,454,16,454,16,0,0
"Montana",2020-05-02,"30",454,16,452,16,1,1,454,16,456,16,2,0
"Montana",2020-05-03,"30",454,16,454,16,1,1,456,16,456,16,0,0
"Montana",2020-05-04,"30",456,16,454,16,1,1,456,16,456,16,2,0
"Montana",2020-05-05,"30",456,16,456,16,1,1,456,16,456,16,0,0
"Montana",2020-05-06,"30",456,16,456,16,1,1,456,16,458,16,0,0
"Montana",2020-05-07,"30",456,16,456,16,1,1,458,16,458,16,0,0
"Montana",2020-05-08,"30",458,16,456,16,1,1,458,16,458,16,2,0
"Montana",2020-05-09,"30",458,16,458,16,1,1,458,16,459,16,0,0
"Montana",2020-05-10,"30",458,16,458,16,1,1,459,16,461,16,0,0
"Montana",2020-05-11,"30",459,16,458,16,1,1,461,16,462,16,1,0
"Montana",2020-05-12,"30",461,16,459,16,1,1,462,16,462,16,2,0
"Montana",2020-05-13,"30",462,16,461,16,1,1,462,16,466,16,1,0
"Montana",2020-05-14,"30",462,16,462,16,1,1,466,16,468,16,0,0
"Montana",2020-05-15,"30",466,16,462,16,1,1,468,16,468,16,4,0
"Montana",2020-05-16,"30",468,16,466,16,1,1,468,16,470,16,2,0
"Montana",2020-05-17,"30",468,16,468,16,1,1,470,16,471,16,0,0
"Montana",2020-05-18,"30",470,16,468,16,1,1,471,16,478,16,2,0
"Montana",2020-05-19,"30",471,16,470,16,1,1,478,16,479,16,1,0
"Montana",2020-05-20,"30",478,16,471,16,1,1,479,16,479,16,7,0
"Montana",2020-05-21,"30",479,16,478,16,1,1,479,16,479,16,1,0
"Montana",2020-05-22,"30",479,16,479,16,1,1,479,16,479,16,0,0
"Montana",2020-05-23,"30",479,16,479,16,1,1,479,16,479,16,0,0
"Montana",2020-05-24,"30",479,16,479,16,1,1,479,16,479,17,0,0
"Montana",2020-05-25,"30",479,16,479,16,1,1,479,17,481,17,0,0
"Montana",2020-05-26,"30",479,17,479,16,1,1,481,17,485,17,0,1
"Montana",2020-05-27,"30",481,17,479,17,1,1,485,17,493,17,2,0
"Montana",2020-05-28,"30",485,17,481,17,1,1,493,17,505,17,4,0
"Montana",2020-05-29,"30",493,17,485,17,1,1,505,17,515,17,8,0
"Montana",2020-05-30,"30",505,17,493,17,1,1,515,17,519,17,12,0
"Montana",2020-05-31,"30",515,17,505,17,1,1,519,17,523,17,10,0
"Montana",2020-06-01,"30",519,17,515,17,1,1,523,17,525,17,4,0
"Montana",2020-06-02,"30",523,17,519,17,1,1,525,17,539,17,4,0
"Montana",2020-06-03,"30",525,17,523,17,1,1,539,17,541,18,2,0
"Montana",2020-06-04,"30",539,17,525,17,1,1,541,18,NA,NA,14,0
"Montana",2020-06-05,"30",541,18,539,17,1,1,NA,NA,NA,NA,2,1
"Nebraska",2020-02-17,"31",10,0,NA,NA,NA,NA,10,0,10,0,NA,NA
"Nebraska",2020-02-18,"31",10,0,10,0,1,1,10,0,11,0,0,0
"Nebraska",2020-02-19,"31",10,0,10,0,1,1,11,0,11,0,0,0
"Nebraska",2020-02-20,"31",11,0,10,0,1,1,11,0,11,0,1,0
"Nebraska",2020-02-21,"31",11,0,11,0,1,1,11,0,11,0,0,0
"Nebraska",2020-02-22,"31",11,0,11,0,1,1,11,0,12,0,0,0
"Nebraska",2020-02-23,"31",11,0,11,0,1,1,12,0,13,0,0,0
"Nebraska",2020-02-24,"31",12,0,11,0,1,1,13,0,13,0,1,0
"Nebraska",2020-02-25,"31",13,0,12,0,1,1,13,0,13,0,1,0
"Nebraska",2020-02-26,"31",13,0,13,0,1,1,13,0,13,0,0,0
"Nebraska",2020-02-27,"31",13,0,13,0,1,1,13,0,13,0,0,0
"Nebraska",2020-02-28,"31",13,0,13,0,1,1,13,0,13,0,0,0
"Nebraska",2020-02-29,"31",13,0,13,0,1,1,13,0,13,0,0,0
"Nebraska",2020-03-01,"31",13,0,13,0,1,1,13,0,13,0,0,0
"Nebraska",2020-03-02,"31",13,0,13,0,1,1,13,0,13,0,0,0
"Nebraska",2020-03-03,"31",13,0,13,0,1,1,13,0,13,0,0,0
"Nebraska",2020-03-04,"31",13,0,13,0,1,1,13,0,14,0,0,0
"Nebraska",2020-03-05,"31",13,0,13,0,1,1,14,0,14,0,0,0
"Nebraska",2020-03-06,"31",14,0,13,0,1,1,14,0,16,0,1,0
"Nebraska",2020-03-07,"31",14,0,14,0,1,1,16,0,16,0,0,0
"Nebraska",2020-03-08,"31",16,0,14,0,1,1,16,0,17,0,2,0
"Nebraska",2020-03-09,"31",16,0,16,0,1,1,17,0,23,0,0,0
"Nebraska",2020-03-10,"31",17,0,16,0,1,1,23,0,24,0,1,0
"Nebraska",2020-03-11,"31",23,0,17,0,1,1,24,0,27,0,6,0
"Nebraska",2020-03-12,"31",24,0,23,0,1,1,27,0,29,0,1,0
"Nebraska",2020-03-13,"31",27,0,24,0,1,1,29,0,31,0,3,0
"Nebraska",2020-03-14,"31",29,0,27,0,1,1,31,0,33,0,2,0
"Nebraska",2020-03-15,"31",31,0,29,0,1,1,33,0,36,0,2,0
"Nebraska",2020-03-16,"31",33,0,31,0,1,1,36,0,43,0,2,0
"Nebraska",2020-03-17,"31",36,0,33,0,1,1,43,0,47,0,3,0
"Nebraska",2020-03-18,"31",43,0,36,0,1,1,47,0,53,0,7,0
"Nebraska",2020-03-19,"31",47,0,43,0,1,1,53,0,61,0,4,0
"Nebraska",2020-03-20,"31",53,0,47,0,1,1,61,0,62,0,6,0
"Nebraska",2020-03-21,"31",61,0,53,0,1,1,62,0,73,0,8,0
"Nebraska",2020-03-22,"31",62,0,61,0,1,1,73,0,77,0,1,0
"Nebraska",2020-03-23,"31",73,0,62,0,1,1,77,0,84,0,11,0
"Nebraska",2020-03-24,"31",77,0,73,0,1,1,84,0,91,0,4,0
"Nebraska",2020-03-25,"31",84,0,77,0,1,1,91,0,99,2,7,0
"Nebraska",2020-03-26,"31",91,0,84,0,1,1,99,2,121,2,7,0
"Nebraska",2020-03-27,"31",99,2,91,0,1,1,121,2,136,2,8,2
"Nebraska",2020-03-28,"31",121,2,99,2,1,1,136,2,185,3,22,0
"Nebraska",2020-03-29,"31",136,2,121,2,1,1,185,3,193,4,15,0
"Nebraska",2020-03-30,"31",185,3,136,2,1,1,193,4,249,5,49,1
"Nebraska",2020-03-31,"31",193,4,185,3,1,1,249,5,273,6,8,1
"Nebraska",2020-04-01,"31",249,5,193,4,1,1,273,6,296,6,56,1
"Nebraska",2020-04-02,"31",273,6,249,5,1,1,296,6,339,8,24,1
"Nebraska",2020-04-03,"31",296,6,273,6,1,1,339,8,376,8,23,0
"Nebraska",2020-04-04,"31",339,8,296,6,1,1,376,8,437,10,43,2
"Nebraska",2020-04-05,"31",376,8,339,8,1,1,437,10,490,12,37,0
"Nebraska",2020-04-06,"31",437,10,376,8,1,1,490,12,538,14,61,2
"Nebraska",2020-04-07,"31",490,12,437,10,1,1,538,14,594,15,53,2
"Nebraska",2020-04-08,"31",538,14,490,12,1,1,594,15,678,18,48,2
"Nebraska",2020-04-09,"31",594,15,538,14,1,1,678,18,718,18,56,1
"Nebraska",2020-04-10,"31",678,18,594,15,1,1,718,18,805,18,84,3
"Nebraska",2020-04-11,"31",718,18,678,18,1,1,805,18,870,19,40,0
"Nebraska",2020-04-12,"31",805,18,718,18,1,1,870,19,930,21,87,0
"Nebraska",2020-04-13,"31",870,19,805,18,1,1,930,21,994,22,65,1
"Nebraska",2020-04-14,"31",930,21,870,19,1,1,994,22,1094,24,60,2
"Nebraska",2020-04-15,"31",994,22,930,21,1,1,1094,24,1216,24,64,1
"Nebraska",2020-04-16,"31",1094,24,994,22,1,1,1216,24,1348,28,100,2
"Nebraska",2020-04-17,"31",1216,24,1094,24,1,1,1348,28,1473,28,122,0
"Nebraska",2020-04-18,"31",1348,28,1216,24,1,1,1473,28,1646,33,132,4
"Nebraska",2020-04-19,"31",1473,28,1348,28,1,1,1646,33,1726,38,125,0
"Nebraska",2020-04-20,"31",1646,33,1473,28,1,1,1726,38,1826,42,173,5
"Nebraska",2020-04-21,"31",1726,38,1646,33,1,1,1826,42,2190,46,80,5
"Nebraska",2020-04-22,"31",1826,42,1726,38,1,1,2190,46,2474,50,100,4
"Nebraska",2020-04-23,"31",2190,46,1826,42,1,1,2474,50,2898,52,364,4
"Nebraska",2020-04-24,"31",2474,50,2190,46,1,1,2898,52,3126,54,284,4
"Nebraska",2020-04-25,"31",2898,52,2474,50,1,1,3126,54,3487,54,424,2
"Nebraska",2020-04-26,"31",3126,54,2898,52,1,1,3487,54,3613,56,228,2
"Nebraska",2020-04-27,"31",3487,54,3126,54,1,1,3613,56,3876,67,361,0
"Nebraska",2020-04-28,"31",3613,56,3487,54,1,1,3876,67,4332,70,126,2
"Nebraska",2020-04-29,"31",3876,67,3613,56,1,1,4332,70,4838,72,263,11
"Nebraska",2020-04-30,"31",4332,70,3876,67,1,1,4838,72,5332,75,456,3
"Nebraska",2020-05-01,"31",4838,72,4332,70,1,1,5332,75,5686,77,506,2
"Nebraska",2020-05-02,"31",5332,75,4838,72,1,1,5686,77,6123,78,494,3
"Nebraska",2020-05-03,"31",5686,77,5332,75,1,1,6123,78,6442,81,354,2
"Nebraska",2020-05-04,"31",6123,78,5686,77,1,1,6442,81,6771,85,437,1
"Nebraska",2020-05-05,"31",6442,81,6123,78,1,1,6771,85,7190,91,319,3
"Nebraska",2020-05-06,"31",6771,85,6442,81,1,1,7190,91,7830,92,329,4
"Nebraska",2020-05-07,"31",7190,91,6771,85,1,1,7830,92,8233,95,419,6
"Nebraska",2020-05-08,"31",7830,92,7190,91,1,1,8233,95,8328,97,640,1
"Nebraska",2020-05-09,"31",8233,95,7830,92,1,1,8328,97,8575,99,403,3
"Nebraska",2020-05-10,"31",8328,97,8233,95,1,1,8575,99,8732,102,95,2
"Nebraska",2020-05-11,"31",8575,99,8328,97,1,1,8732,102,9072,106,247,2
"Nebraska",2020-05-12,"31",8732,102,8575,99,1,1,9072,106,9411,117,157,3
"Nebraska",2020-05-13,"31",9072,106,8732,102,1,1,9411,117,9766,122,340,4
"Nebraska",2020-05-14,"31",9411,117,9072,106,1,1,9766,122,10220,129,339,11
"Nebraska",2020-05-15,"31",9766,122,9411,117,1,1,10220,129,10348,129,355,5
"Nebraska",2020-05-16,"31",10220,129,9766,122,1,1,10348,129,10625,132,454,7
"Nebraska",2020-05-17,"31",10348,129,10220,129,1,1,10625,132,10846,136,128,0
"Nebraska",2020-05-18,"31",10625,132,10348,129,1,1,10846,136,11119,141,277,3
"Nebraska",2020-05-19,"31",10846,136,10625,132,1,1,11119,141,11424,148,221,4
"Nebraska",2020-05-20,"31",11119,141,10846,136,1,1,11424,148,11662,149,273,5
"Nebraska",2020-05-21,"31",11424,148,11119,141,1,1,11662,149,11989,150,305,7
"Nebraska",2020-05-22,"31",11662,149,11424,148,1,1,11989,150,12134,153,238,1
"Nebraska",2020-05-23,"31",11989,150,11662,149,1,1,12134,153,12355,155,327,1
"Nebraska",2020-05-24,"31",12134,153,11989,150,1,1,12355,155,12619,160,145,3
"Nebraska",2020-05-25,"31",12355,155,12134,153,1,1,12619,160,12976,168,221,2
"Nebraska",2020-05-26,"31",12619,160,12355,155,1,1,12976,168,13261,170,264,5
"Nebraska",2020-05-27,"31",12976,168,12619,160,1,1,13261,170,13654,177,357,8
"Nebraska",2020-05-28,"31",13261,170,12976,168,1,1,13654,177,13905,177,285,2
"Nebraska",2020-05-29,"31",13654,177,13261,170,1,1,13905,177,14101,178,393,7
"Nebraska",2020-05-30,"31",13905,177,13654,177,1,1,14101,178,14345,183,251,0
"Nebraska",2020-05-31,"31",14101,178,13905,177,1,1,14345,183,14611,187,196,1
"Nebraska",2020-06-01,"31",14345,183,14101,178,1,1,14611,187,14866,189,244,5
"Nebraska",2020-06-02,"31",14611,187,14345,183,1,1,14866,189,15117,193,266,4
"Nebraska",2020-06-03,"31",14866,189,14611,187,1,1,15117,193,15379,193,255,2
"Nebraska",2020-06-04,"31",15117,193,14866,189,1,1,15379,193,NA,NA,251,4
"Nebraska",2020-06-05,"31",15379,193,15117,193,1,1,NA,NA,NA,NA,262,0
"Nevada",2020-03-05,"32",2,0,NA,NA,NA,NA,2,0,2,0,NA,NA
"Nevada",2020-03-06,"32",2,0,2,0,1,1,2,0,4,0,0,0
"Nevada",2020-03-07,"32",2,0,2,0,1,1,4,0,4,0,0,0
"Nevada",2020-03-08,"32",4,0,2,0,1,1,4,0,4,0,2,0
"Nevada",2020-03-09,"32",4,0,4,0,1,1,4,0,7,0,0,0
"Nevada",2020-03-10,"32",4,0,4,0,1,1,7,0,11,0,0,0
"Nevada",2020-03-11,"32",7,0,4,0,1,1,11,0,19,0,3,0
"Nevada",2020-03-12,"32",11,0,7,0,1,1,19,0,21,0,4,0
"Nevada",2020-03-13,"32",19,0,11,0,1,1,21,0,26,0,8,0
"Nevada",2020-03-14,"32",21,0,19,0,1,1,26,0,45,1,2,0
"Nevada",2020-03-15,"32",26,0,21,0,1,1,45,1,55,1,5,0
"Nevada",2020-03-16,"32",45,1,26,0,1,1,55,1,82,1,19,1
"Nevada",2020-03-17,"32",55,1,45,1,1,1,82,1,99,1,10,0
"Nevada",2020-03-18,"32",82,1,55,1,1,1,99,1,165,2,27,0
"Nevada",2020-03-19,"32",99,1,82,1,1,1,165,2,165,2,17,0
"Nevada",2020-03-20,"32",165,2,99,1,1,1,165,2,190,2,66,1
"Nevada",2020-03-21,"32",165,2,165,2,1,1,190,2,265,4,0,0
"Nevada",2020-03-22,"32",190,2,165,2,1,1,265,4,315,6,25,0
"Nevada",2020-03-23,"32",265,4,190,2,1,1,315,6,405,10,75,2
"Nevada",2020-03-24,"32",315,6,265,4,1,1,405,10,535,10,50,2
"Nevada",2020-03-25,"32",405,10,315,6,1,1,535,10,621,10,90,4
"Nevada",2020-03-26,"32",535,10,405,10,1,1,621,10,738,14,130,0
"Nevada",2020-03-27,"32",621,10,535,10,1,1,738,14,920,15,86,0
"Nevada",2020-03-28,"32",738,14,621,10,1,1,920,15,1044,18,117,4
"Nevada",2020-03-29,"32",920,15,738,14,1,1,1044,18,1113,26,182,1
"Nevada",2020-03-30,"32",1044,18,920,15,1,1,1113,26,1279,32,124,3
"Nevada",2020-03-31,"32",1113,26,1044,18,1,1,1279,32,1458,38,69,8
"Nevada",2020-04-01,"32",1279,32,1113,26,1,1,1458,38,1549,43,166,6
"Nevada",2020-04-02,"32",1458,38,1279,32,1,1,1549,43,1758,46,179,6
"Nevada",2020-04-03,"32",1549,43,1458,38,1,1,1758,46,1880,46,91,5
"Nevada",2020-04-04,"32",1758,46,1549,43,1,1,1880,46,1971,58,209,3
"Nevada",2020-04-05,"32",1880,46,1758,46,1,1,1971,58,2101,60,122,0
"Nevada",2020-04-06,"32",1971,58,1880,46,1,1,2101,60,2318,80,91,12
"Nevada",2020-04-07,"32",2101,60,1971,58,1,1,2318,80,2456,82,130,2
"Nevada",2020-04-08,"32",2318,80,2101,60,1,1,2456,82,2606,86,217,20
"Nevada",2020-04-09,"32",2456,82,2318,80,1,1,2606,86,2720,111,138,2
"Nevada",2020-04-10,"32",2606,86,2456,82,1,1,2720,111,2860,113,150,4
"Nevada",2020-04-11,"32",2720,111,2606,86,1,1,2860,113,3036,114,114,25
"Nevada",2020-04-12,"32",2860,113,2720,111,1,1,3036,114,3137,130,140,2
"Nevada",2020-04-13,"32",3036,114,2860,113,1,1,3137,130,3212,137,176,1
"Nevada",2020-04-14,"32",3137,130,3036,114,1,1,3212,137,3321,142,101,16
"Nevada",2020-04-15,"32",3212,137,3137,130,1,1,3321,142,3524,151,75,7
"Nevada",2020-04-16,"32",3321,142,3212,137,1,1,3524,151,3626,155,109,5
"Nevada",2020-04-17,"32",3524,151,3321,142,1,1,3626,155,3710,158,203,9
"Nevada",2020-04-18,"32",3626,155,3524,151,1,1,3710,158,3830,163,102,4
"Nevada",2020-04-19,"32",3710,158,3626,155,1,1,3830,163,3937,163,84,3
"Nevada",2020-04-20,"32",3830,163,3710,158,1,1,3937,163,4081,187,120,5
"Nevada",2020-04-21,"32",3937,163,3830,163,1,1,4081,187,4208,195,107,0
"Nevada",2020-04-22,"32",4081,187,3937,163,1,1,4208,195,4398,203,144,24
"Nevada",2020-04-23,"32",4208,195,4081,187,1,1,4398,203,4539,206,127,8
"Nevada",2020-04-24,"32",4398,203,4208,195,1,1,4539,206,4638,206,190,8
"Nevada",2020-04-25,"32",4539,206,4398,203,1,1,4638,206,4708,219,141,3
"Nevada",2020-04-26,"32",4638,206,4539,206,1,1,4708,219,4812,225,99,0
"Nevada",2020-04-27,"32",4708,219,4638,206,1,1,4812,225,4934,237,70,13
"Nevada",2020-04-28,"32",4812,225,4708,219,1,1,4934,237,5053,243,104,6
"Nevada",2020-04-29,"32",4934,237,4812,225,1,1,5053,243,5249,254,122,12
"Nevada",2020-04-30,"32",5053,243,4934,237,1,1,5249,254,5390,257,119,6
"Nevada",2020-05-01,"32",5249,254,5053,243,1,1,5390,257,5473,262,196,11
"Nevada",2020-05-02,"32",5390,257,5249,254,1,1,5473,262,5627,266,141,3
"Nevada",2020-05-03,"32",5473,262,5390,257,1,1,5627,266,5665,276,83,5
"Nevada",2020-05-04,"32",5627,266,5473,262,1,1,5665,276,5744,286,154,4
"Nevada",2020-05-05,"32",5665,276,5627,266,1,1,5744,286,5858,293,38,10
"Nevada",2020-05-06,"32",5744,286,5665,276,1,1,5858,293,5942,301,79,10
"Nevada",2020-05-07,"32",5858,293,5744,286,1,1,5942,301,6046,306,114,7
"Nevada",2020-05-08,"32",5942,301,5858,293,1,1,6046,306,6120,306,84,8
"Nevada",2020-05-09,"32",6046,306,5942,301,1,1,6120,306,6152,312,104,5
"Nevada",2020-05-10,"32",6120,306,6046,306,1,1,6152,312,6311,321,74,0
"Nevada",2020-05-11,"32",6152,312,6120,306,1,1,6311,321,6482,331,32,6
"Nevada",2020-05-12,"32",6311,321,6152,312,1,1,6482,331,6604,339,159,9
"Nevada",2020-05-13,"32",6482,331,6311,321,1,1,6604,339,6733,345,171,10
"Nevada",2020-05-14,"32",6604,339,6482,331,1,1,6733,345,6810,349,122,8
"Nevada",2020-05-15,"32",6733,345,6604,339,1,1,6810,349,6935,350,129,6
"Nevada",2020-05-16,"32",6810,349,6733,345,1,1,6935,350,7059,364,77,4
"Nevada",2020-05-17,"32",6935,350,6810,349,1,1,7059,364,7169,373,125,1
"Nevada",2020-05-18,"32",7059,364,6935,350,1,1,7169,373,7301,378,124,14
"Nevada",2020-05-19,"32",7169,373,7059,364,1,1,7301,378,7402,381,110,9
"Nevada",2020-05-20,"32",7301,378,7169,373,1,1,7402,381,7531,387,132,5
"Nevada",2020-05-21,"32",7402,381,7301,378,1,1,7531,387,7769,392,101,3
"Nevada",2020-05-22,"32",7531,387,7402,381,1,1,7769,392,7886,394,129,6
"Nevada",2020-05-23,"32",7769,392,7531,387,1,1,7886,394,7959,396,238,5
"Nevada",2020-05-24,"32",7886,394,7769,392,1,1,7959,396,8059,396,117,2
"Nevada",2020-05-25,"32",7959,396,7886,394,1,1,8059,396,8150,402,73,2
"Nevada",2020-05-26,"32",8059,396,7959,396,1,1,8150,402,8247,410,100,0
"Nevada",2020-05-27,"32",8150,402,8059,396,1,1,8247,410,8375,415,91,6
"Nevada",2020-05-28,"32",8247,410,8150,402,1,1,8375,415,8519,417,97,8
"Nevada",2020-05-29,"32",8375,415,8247,410,1,1,8519,417,8628,419,128,5
"Nevada",2020-05-30,"32",8519,417,8375,415,1,1,8628,419,8701,420,144,2
"Nevada",2020-05-31,"32",8628,419,8519,417,1,1,8701,420,8858,420,109,2
"Nevada",2020-06-01,"32",8701,420,8628,419,1,1,8858,420,8950,429,73,1
"Nevada",2020-06-02,"32",8858,420,8701,420,1,1,8950,429,9118,429,157,0
"Nevada",2020-06-03,"32",8950,429,8858,420,1,1,9118,429,9306,436,92,9
"Nevada",2020-06-04,"32",9118,429,8950,429,1,1,9306,436,NA,NA,168,0
"Nevada",2020-06-05,"32",9306,436,9118,429,1,1,NA,NA,NA,NA,188,7
"New Hampshire",2020-03-02,"33",1,0,NA,NA,NA,NA,2,0,2,0,NA,NA
"New Hampshire",2020-03-03,"33",2,0,1,0,1,1,2,0,2,0,1,0
"New Hampshire",2020-03-04,"33",2,0,2,0,1,1,2,0,2,0,0,0
"New Hampshire",2020-03-05,"33",2,0,2,0,1,1,2,0,4,0,0,0
"New Hampshire",2020-03-06,"33",2,0,2,0,1,1,4,0,4,0,0,0
"New Hampshire",2020-03-07,"33",4,0,2,0,1,1,4,0,4,0,2,0
"New Hampshire",2020-03-08,"33",4,0,4,0,1,1,4,0,5,0,0,0
"New Hampshire",2020-03-09,"33",4,0,4,0,1,1,5,0,5,0,0,0
"New Hampshire",2020-03-10,"33",5,0,4,0,1,1,5,0,6,0,1,0
"New Hampshire",2020-03-11,"33",5,0,5,0,1,1,6,0,7,0,0,0
"New Hampshire",2020-03-12,"33",6,0,5,0,1,1,7,0,7,0,1,0
"New Hampshire",2020-03-13,"33",7,0,6,0,1,1,7,0,13,0,1,0
"New Hampshire",2020-03-14,"33",7,0,7,0,1,1,13,0,17,0,0,0
"New Hampshire",2020-03-15,"33",13,0,7,0,1,1,17,0,26,0,6,0
"New Hampshire",2020-03-16,"33",17,0,13,0,1,1,26,0,39,0,4,0
"New Hampshire",2020-03-17,"33",26,0,17,0,1,1,39,0,44,0,9,0
"New Hampshire",2020-03-18,"33",39,0,26,0,1,1,44,0,55,0,13,0
"New Hampshire",2020-03-19,"33",44,0,39,0,1,1,55,0,65,0,5,0
"New Hampshire",2020-03-20,"33",55,0,44,0,1,1,65,0,78,0,11,0
"New Hampshire",2020-03-21,"33",65,0,55,0,1,1,78,0,101,1,10,0
"New Hampshire",2020-03-22,"33",78,0,65,0,1,1,101,1,108,1,13,0
"New Hampshire",2020-03-23,"33",101,1,78,0,1,1,108,1,137,1,23,1
"New Hampshire",2020-03-24,"33",108,1,101,1,1,1,137,1,158,1,7,0
"New Hampshire",2020-03-25,"33",137,1,108,1,1,1,158,1,187,2,29,0
"New Hampshire",2020-03-26,"33",158,1,137,1,1,1,187,2,214,2,21,0
"New Hampshire",2020-03-27,"33",187,2,158,1,1,1,214,2,258,3,29,1
"New Hampshire",2020-03-28,"33",214,2,187,2,1,1,258,3,314,3,27,0
"New Hampshire",2020-03-29,"33",258,3,214,2,1,1,314,3,367,3,44,1
"New Hampshire",2020-03-30,"33",314,3,258,3,1,1,367,3,415,4,56,0
"New Hampshire",2020-03-31,"33",367,3,314,3,1,1,415,4,479,5,53,0
"New Hampshire",2020-04-01,"33",415,4,367,3,1,1,479,5,540,7,48,1
"New Hampshire",2020-04-02,"33",479,5,415,4,1,1,540,7,621,9,64,1
"New Hampshire",2020-04-03,"33",540,7,479,5,1,1,621,9,669,9,61,2
"New Hampshire",2020-04-04,"33",621,9,540,7,1,1,669,9,715,9,81,2
"New Hampshire",2020-04-05,"33",669,9,621,9,1,1,715,9,747,13,48,0
"New Hampshire",2020-04-06,"33",715,9,669,9,1,1,747,13,788,18,46,0
"New Hampshire",2020-04-07,"33",747,13,715,9,1,1,788,18,819,21,32,4
"New Hampshire",2020-04-08,"33",788,18,747,13,1,1,819,21,885,22,41,5
"New Hampshire",2020-04-09,"33",819,21,788,18,1,1,885,22,929,23,31,3
"New Hampshire",2020-04-10,"33",885,22,819,21,1,1,929,23,985,23,66,1
"New Hampshire",2020-04-11,"33",929,23,885,22,1,1,985,23,1020,23,44,1
"New Hampshire",2020-04-12,"33",985,23,929,23,1,1,1020,23,1091,27,56,0
"New Hampshire",2020-04-13,"33",1020,23,985,23,1,1,1091,27,1139,32,35,0
"New Hampshire",2020-04-14,"33",1091,27,1020,23,1,1,1139,32,1211,34,71,4
"New Hampshire",2020-04-15,"33",1139,32,1091,27,1,1,1211,34,1287,37,48,5
"New Hampshire",2020-04-16,"33",1211,34,1139,32,1,1,1287,37,1342,38,72,2
"New Hampshire",2020-04-17,"33",1287,37,1211,34,1,1,1342,38,1392,41,76,3
"New Hampshire",2020-04-18,"33",1342,38,1287,37,1,1,1392,41,1447,42,55,1
"New Hampshire",2020-04-19,"33",1392,41,1342,38,1,1,1447,42,1491,42,50,3
"New Hampshire",2020-04-20,"33",1447,42,1392,41,1,1,1491,42,1588,48,55,1
"New Hampshire",2020-04-21,"33",1491,42,1447,42,1,1,1588,48,1670,51,44,0
"New Hampshire",2020-04-22,"33",1588,48,1491,42,1,1,1670,51,1720,53,97,6
"New Hampshire",2020-04-23,"33",1670,51,1588,48,1,1,1720,53,1793,60,82,3
"New Hampshire",2020-04-24,"33",1720,53,1670,51,1,1,1793,60,1864,60,50,2
"New Hampshire",2020-04-25,"33",1793,60,1720,53,1,1,1864,60,1938,60,73,7
"New Hampshire",2020-04-26,"33",1864,60,1793,60,1,1,1938,60,2010,60,71,0
"New Hampshire",2020-04-27,"33",1938,60,1864,60,1,1,2010,60,2054,66,74,0
"New Hampshire",2020-04-28,"33",2010,60,1938,60,1,1,2054,66,2146,72,72,0
